job_title,job_description,location,experience_text,source,company,salary_text,salary_lpa,salary_source,exp_min,exp_max,exp_mid,exp_band,tier,text_for_nlp,skills_extracted,skill_count,salary_disclosed
Data Science and Analytics Director,"advanced analytics, data science, ai, artificial intelligence, ai solutions","Chennai, Bangalore/Bengaluru",13-18,naukri_ds_india,Saaki Argus And Averil Consulting,,18.34,estimated,13,18,15.5,8+ yrs (Lead),Startup/Other,"data science and analytics director advanced analytics, data science, ai, artificial intelligence, ai solutions",[],0,
Director Data Science and Analytics,"data science, ai/ml, artificial intelligence, natural language processing, machine learning",Bangalore/Bengaluru(Hebbal),16-20,naukri_ds_india,Acara Solutions Inc,,24.08,estimated,16,20,18.0,8+ yrs (Lead),Startup/Other,"director data science and analytics data science, ai/ml, artificial intelligence, natural language processing, machine learning","['Machine Learning', 'NLP']",2,
Urgent hiring For GCP Data Engineer_Leading IT MNC,"dataflow, spark, python, bigquery, java, dataproc, datafusion, it skills","Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",3-8,naukri_ds_india,Winfort Services Pvt ltd,,18.9,estimated,3,8,5.5,5-8 yrs (Senior),Startup/Other,"urgent hiring for gcp data engineer_leading it mnc dataflow, spark, python, bigquery, java, dataproc, datafusion, it skills","['GCP', 'Java', 'Spark', 'SQL', 'Python']",5,
Hadoop/Big Data Developer_INFOGAIN,"kafka, hadoop, hbase, flume, spark, communication, mapreduce, ooad",Bangalore/Bengaluru,5-8,naukri_ds_india,I Square Soft,,18.98,estimated,5,8,6.5,5-8 yrs (Senior),Startup/Other,"hadoop/big data developer_infogain kafka, hadoop, hbase, flume, spark, communication, mapreduce, ooad","['Kafka', 'Communication', 'Spark']",3,
Data Architect - Java/spark Streaming,"datalake, java, data pipeline, cloudera, data architect, big data, kafka, data warehousing",Bangalore/Bengaluru,11-15,naukri_ds_india,Serving Skill,,25.46,estimated,11,15,13.0,8+ yrs (Lead),Startup/Other,"data architect - java/spark streaming datalake, java, data pipeline, cloudera, data architect, big data, kafka, data warehousing","['Kafka', 'Airflow', 'Java', 'Spark']",4,
Data Modeller,"data modeling, data warehousing, sql",Bangalore/Bengaluru,6-9,naukri_ds_india,REVONEER CONSULTANCY SERVICES PRIVATE LIMITED,,14.49,estimated,6,9,7.5,5-8 yrs (Senior),Startup/Other,"data modeller data modeling, data warehousing, sql","['Data Modeling', 'SQL']",2,
Urgent hiring For GCP Data Engineer_Leading IT MNC,"bigquery, dataproc, dataflow, datafusion, python, spark, java, it skills","Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",9-12,naukri_ds_india,Winfort Services Pvt ltd,,29.27,estimated,9,12,10.5,8+ yrs (Lead),Startup/Other,"urgent hiring for gcp data engineer_leading it mnc bigquery, dataproc, dataflow, datafusion, python, spark, java, it skills","['GCP', 'Java', 'Spark', 'SQL', 'Python']",5,
Urgent hiring For GCP Data Engineer_Leading IT MNC,"bigquery, dataflow, spark, python, java, dataproc, datafusion, it skills","Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",9-12,naukri_ds_india,Winfort Services Pvt ltd,,28.27,estimated,9,12,10.5,8+ yrs (Lead),Startup/Other,"urgent hiring for gcp data engineer_leading it mnc bigquery, dataflow, spark, python, java, dataproc, datafusion, it skills","['GCP', 'Java', 'Spark', 'SQL', 'Python']",5,
Azure Data Factory Developer,"azure data factory, azure stack module, dw, azure databricks, azure data lake, automate data access, python, sql",Bangalore/Bengaluru,3-8,naukri_ds_india,Symphoni HR Private Limited,,17.81,estimated,3,8,5.5,5-8 yrs (Senior),Startup/Other,"azure data factory developer azure data factory, azure stack module, dw, azure databricks, azure data lake, automate data access, python, sql","['Azure', 'SQL', 'Python', 'Databricks']",4,
Data Architect,"data visualization, azure data factory, data warehousing, data modeling, business intelligence, ssis, azure sql, azure cloud technologies",Bangalore/Bengaluru,10-17,naukri_ds_india,Waterleaf Consultants Pvt. Ltd.,,22.06,estimated,10,17,13.5,8+ yrs (Lead),Startup/Other,"data architect data visualization, azure data factory, data warehousing, data modeling, business intelligence, ssis, azure sql, azure cloud technologies","['Data Visualization', 'ETL', 'Azure', 'Data Modeling', 'SQL']",5,
Data Modeler,"data modeling, data warehousing, dimensional modeling, etl",Bangalore/Bengaluru,5-10,naukri_ds_india,SDNA Global,,15.92,estimated,5,10,7.5,5-8 yrs (Senior),Startup/Other,"data modeler data modeling, data warehousing, dimensional modeling, etl","['Data Modeling', 'ETL']",2,
Data Specialist,"airflow, cloud storage, java, software development, data engineering, gcp, apache, software design",Bangalore/Bengaluru,5-8,naukri_ds_india,CHANGE LEADERS CONSULTING,,16.16,estimated,5,8,6.5,5-8 yrs (Senior),Startup/Other,"data specialist airflow, cloud storage, java, software development, data engineering, gcp, apache, software design","['GCP', 'Airflow', 'Java']",3,
Sr Research Analyst II - Automotive,"supply chain, computer science, analytical, market research, firmware, forecasting, automotive, analytics","Gurgaon/Gurugram, Bangalore/Bengaluru",3-6,naukri_ds_india,IHS Markit,,10.21,estimated,3,6,4.5,3-5 yrs (Mid),Startup/Other,"sr research analyst ii - automotive supply chain, computer science, analytical, market research, firmware, forecasting, automotive, analytics",[],0,
Sr Research Analyst I,"supply chain, analyst, ihs, database management, analytical, research analyst, forecasting, automotive","Noida, Hyderabad/Secunderabad, Gurgaon/Gurugram, Bangalore/Bengaluru",2-5,naukri_ds_india,IHS Markit,,10.93,estimated,2,5,3.5,3-5 yrs (Mid),Startup/Other,"sr research analyst i supply chain, analyst, ihs, database management, analytical, research analyst, forecasting, automotive",[],0,
Sr. HRIS Analyst,"computer science, hris analyst, hris, banking, manager technology, hr, forecasting, financial services",Bangalore/Bengaluru,3-5,naukri_ds_india,Silicon Valley Bank,,11.56,estimated,3,5,4.0,3-5 yrs (Mid),Consulting,"sr. hris analyst computer science, hris analyst, hris, banking, manager technology, hr, forecasting, financial services",[],0,
Senior Financial Analyst,"financial analysis, budgeting, variance analysis, forecasting, it skills, oracle, tableau","Pune, Bangalore/Bengaluru",3-8,naukri_ds_india,Red Hat,,14.91,estimated,3,8,5.5,5-8 yrs (Senior),Startup/Other,"senior financial analyst financial analysis, budgeting, variance analysis, forecasting, it skills, oracle, tableau",['Tableau'],1,
Senior Analyst - SAP Retail,"computer science, erp, sap erp, publishing, sales, data management, sap retail, it skills",Bangalore/Bengaluru,5-7,naukri_ds_india,Levi Strauss &amp; Co.,,16.65,estimated,5,7,6.0,5-8 yrs (Senior),Startup/Other,"senior analyst - sap retail computer science, erp, sap erp, publishing, sales, data management, sap retail, it skills",[],0,
Cloud Migration Engineer - Senior Associate 2,"data analysis, change management, access management, agile, troubleshooting, microsoft, virtualization, monitoring",Bangalore/Bengaluru,8-12,naukri_ds_india,PwC,,25.31,estimated,8,12,10.0,8+ yrs (Lead),Consulting,"cloud migration engineer - senior associate 2 data analysis, change management, access management, agile, troubleshooting, microsoft, virtualization, monitoring",['Agile'],1,
Senior Business Analyst - Life Sciences,"secondary research, primary research, excel, market access, data analysis, quantitative, competitive intelligence, strategic insights",Bangalore/Bengaluru,4-6,naukri_ds_india,M-PANELS RESEARCH SERVICES PRIVATE LIMITED,,10.44,estimated,4,6,5.0,3-5 yrs (Mid),Startup/Other,"senior business analyst - life sciences secondary research, primary research, excel, market access, data analysis, quantitative, competitive intelligence, strategic insights",['Excel'],1,
"Senior Analyst, Business Intelligence","business intelligence, it skills, python, tableau, power bi, r, data analytics, sql",Bangalore/Bengaluru,2-5,naukri_ds_india,Dell International Services IndiaPrivate Limited,,11.71,estimated,2,5,3.5,3-5 yrs (Mid),Startup/Other,"senior analyst, business intelligence business intelligence, it skills, python, tableau, power bi, r, data analytics, sql","['Power BI', 'R', 'Tableau', 'SQL', 'Python']",5,
Sr. Analyst,"claims, brand management, senior analyst, pharmacy, healthcare, data processing, us healthcare, forecasting",Bangalore/Bengaluru,2-5,naukri_ds_india,Clarivate,,9.29,estimated,2,5,3.5,3-5 yrs (Mid),Startup/Other,"sr. analyst claims, brand management, senior analyst, pharmacy, healthcare, data processing, us healthcare, forecasting",[],0,
Analyst (VBA) - Gamma,"vba, exploratory data analysis, excel, alteryx, data management, advanced analytics, sql queries, data extraction","Gurgaon/Gurugram, Bangalore/Bengaluru, Delhi / NCR",2-4,naukri_ds_india,Boston Consulting Group,,7.31,estimated,2,4,3.0,1-3 yrs (Junior),Consulting,"analyst (vba) - gamma vba, exploratory data analysis, excel, alteryx, data management, advanced analytics, sql queries, data extraction","['SQL', 'Excel']",2,
Job Opportunity For Business Analyst (Risk) For Pune and Bangalore,"business analyst, risk management, business analytics, market risk, credit risk, data analysis, data analytics, business analysis","Pune, Bangalore/Bengaluru",5-10,naukri_ds_india,Capgemini,,13.61,estimated,5,10,7.5,5-8 yrs (Senior),MNC/IT Services,"job opportunity for business analyst (risk) for pune and bangalore business analyst, risk management, business analytics, market risk, credit risk, data analysis, data analytics, business analysis",[],0,
Payroll Analyst,"payroll, data analysis, finance, reconciliation, scheduling, hr, database maintenance, manager quality control",Bangalore/Bengaluru,1-4,naukri_ds_india,Arrow Electronics,,5.75,estimated,1,4,2.5,1-3 yrs (Junior),Startup/Other,"payroll analyst payroll, data analysis, finance, reconciliation, scheduling, hr, database maintenance, manager quality control",[],0,
Translator Analyst,"written, business process, it services, analyst, automation, data services, translator, consulting",Bangalore/Bengaluru,1-4,naukri_ds_india,NTT DATA,,6.67,estimated,1,4,2.5,1-3 yrs (Junior),Startup/Other,"translator analyst written, business process, it services, analyst, automation, data services, translator, consulting",[],0,
Analyst Finance- FP&A,"advanced excel, financial planning and analysis, fpna, forecasting, cost controlling and analysis, mis reporting, budget management, data analysis","Noida(Sector-125 Noida), Bangalore/Bengaluru(Electronic City)",0-5,naukri_ds_india,DMI Innovations Pvt. Ltd,,7.71,estimated,0,5,2.5,1-3 yrs (Junior),Startup/Other,"analyst finance- fp&a advanced excel, financial planning and analysis, fpna, forecasting, cost controlling and analysis, mis reporting, budget management, data analysis",['Excel'],1,
Business Analyst,"data reporting, business analysis, sql queries, dashboards",Bangalore/Bengaluru,2-4,naukri_ds_india,Vedantu Innovations,,5.78,estimated,2,4,3.0,1-3 yrs (Junior),Startup/Other,"business analyst data reporting, business analysis, sql queries, dashboards","['Plotly', 'SQL']",2,
"Analyst, BM - Gamma","sql, vba, analytical, tableau, data analytics","Bangalore/Bengaluru, Delhi / NCR",2-4,naukri_ds_india,Boston Consulting Group,,7.44,estimated,2,4,3.0,1-3 yrs (Junior),Consulting,"analyst, bm - gamma sql, vba, analytical, tableau, data analytics","['Tableau', 'SQL', 'Excel']",3,
Business Analyst,"sql, business analytics, data analysis, advanced excel, tableau, data analyst, python",Bangalore/Bengaluru,2-7,naukri_ds_india,Amazon,,13.87,estimated,2,7,4.5,3-5 yrs (Mid),Product,"business analyst sql, business analytics, data analysis, advanced excel, tableau, data analyst, python","['Tableau', 'SQL', 'Python', 'Excel']",4,
Business Analyst,"capital market, agile methodology, investment banking, business analyst, finance, core banking, requirement gathering, data analysis",Bangalore/Bengaluru,3-6,naukri_ds_india,Capco,,10.18,estimated,3,6,4.5,3-5 yrs (Mid),Startup/Other,"business analyst capital market, agile methodology, investment banking, business analyst, finance, core banking, requirement gathering, data analysis","['Agile', 'APIs']",2,
Business Analyst,"it skills, python, cloud, elastic search, tableau, power bi, data analysis, automation",Bangalore/Bengaluru,2-6,naukri_ds_india,Walmart,,13.39,estimated,2,6,4.0,3-5 yrs (Mid),Product,"business analyst it skills, python, cloud, elastic search, tableau, power bi, data analysis, automation","['Tableau', 'Python', 'Power BI']",3,
Business Analyst,"automation, business analyst, process efficiency, banking, agile, market data, asset management, business case",Bangalore/Bengaluru,3-7,naukri_ds_india,Capco,,9.37,estimated,3,7,5.0,3-5 yrs (Mid),Startup/Other,"business analyst automation, business analyst, process efficiency, banking, agile, market data, asset management, business case",['Agile'],1,
Business Analyst 1,"computer science, sas, coding, analytical, spss, data mining, business intelligence, analytics",Bangalore/Bengaluru,2-5,naukri_ds_india,ANI Technologies Pvt. Ltd.,,10.15,estimated,2,5,3.5,3-5 yrs (Mid),Startup/Other,"business analyst 1 computer science, sas, coding, analytical, spss, data mining, business intelligence, analytics",['SAS'],1,
Business Analyst - FKW,"sas, spss, data mining, sql, python, computer science, qlikview, business process management",Bangalore/Bengaluru,2-3,naukri_ds_india,Flipkart,,8.17,estimated,2,3,2.5,1-3 yrs (Junior),Product,"business analyst - fkw sas, spss, data mining, sql, python, computer science, qlikview, business process management","['SAS', 'SQL', 'Python']",3,
Business Analyst,"procurement, computer science, process automation, ssp, system testing, data management, project management, analytical",Bangalore/Bengaluru,2-5,naukri_ds_india,Schneider Electric,,8.6,estimated,2,5,3.5,3-5 yrs (Mid),Startup/Other,"business analyst procurement, computer science, process automation, ssp, system testing, data management, project management, analytical",[],0,
